farm_id,AddressKey,B_STRAATNAAM,B_HUIS_NR,B_HUIS_NR_TOEV,B_POSTCODE,B_PLAATS,COMPANY_NAME,company_id,doc_id_latest,Titel_latest,Datum_latest,Instantie_latest,stage_latest_llm,stage_latest_manual,URL_BEKENDMAKING,URL_PDF,doc_ids_all,AddressKeyAll
FARM0329,kempkensberg|30||5813 ae|ysselsteyn,Kempkensberg,30,,5813 AE,Ysselsteyn,,,doc_00448,"Aanvraag Omgevingsvergunning gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Kempkensberg 30, 5813 AE Ysselsteyn",2024-07-25,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-11277.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-11277/1/pdf/prb-2024-11277.pdf,doc_00448,kempkensberg|30||5813 ae|ysselsteyn
FARM0330,koekoek|4|a|5853 eg|siebengewald,Koekoek,4,a,5853 EG,Siebengewald,,,doc_00165,"Kennisgeving omgevingsvergunning Natura 2000-activiteit, Koekoek 4a, 5853 EG Siebengewald, Z2024-00001199",2025-09-15,Limburg,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-15009.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-15009/1/pdf/prb-2025-15009.pdf,"doc_00165,doc_00449",koekoek|4|a|5853 eg|siebengewald
FARM0331,radioweg|18||5827 be|vortum-mullem,Radioweg,18,,5827 BE,Vortum-Mullem,Geven Holding BV,,doc_00011,"Provincie Noord-Brabant – ontwerpbeschikking aanvraag omgevingsvergunning - Geven Holding BV, Radioweg 18, 5827 BE te Vortum-Mullem",2025-11-14,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-18862.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-18862/1/pdf/prb-2025-18862.pdf,"doc_00011,doc_00423,doc_00450,doc_00457",radioweg|18||5827 be|vortum-mullem
FARM0332,hunselerdijk|7|a|6037 nk|kelpen-oler,Hunselerdijk,7,a,6037 NK,Kelpen-Oler,,,doc_00451,"Aanvraag Omgevingsvergunning (gedeeltelijk) intrekken natuurvergunning (LBV/LBV+), Hunselerdijk 7a, 6037 NK Kelpen-Oler",2024-07-08,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-10112.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-10112/1/pdf/prb-2024-10112.pdf,doc_00451,hunselerdijk|7|a|6037 nk|kelpen-oler
FARM0333,panoven|12||6591 mb|gennep,Panoven,12,,6591 MB,Gennep,,,doc_00061,"Kennisgeving omgevingsvergunning Natura 2000-activiteit, Panoven 12, 6591 MB Gennep, Z2024-00001144",2025-10-30,Limburg,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-17944.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-17944/1/pdf/prb-2025-17944.pdf,"doc_00061,doc_00452",panoven|12||6591 mb|gennep
FARM0334,keerestraat|7||6251 nj|eckelrade,Keerestraat,7,,6251 NJ,Eckelrade,,,doc_00453,"Aanvraag Omgevingsvergunning (gedeeltelijk) intrekken natuurvergunning (LBV/LBV+), Keerestraat 7, 6251 NJ Eckelrade",2024-07-01,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-9605.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-9605/1/pdf/prb-2024-9605.pdf,doc_00453,keerestraat|7||6251 nj|eckelrade
FARM0335,kempkensberg|32||5813 ae|ysselsteyn,Kempkensberg,32,,5813 AE,Ysselsteyn,,,doc_00077,"Kennisgeving omgevingsvergunning Natura 2000-activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Kempkensberg 32, 5813 AE Ysselsteyn, Z2025-00000892",2025-10-20,Limburg,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-17235.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-17235/1/pdf/prb-2025-17235.pdf,"doc_00077,doc_00342,doc_00454",kempkensberg|32||5813 ae|ysselsteyn
FARM0336,molenweg|24|a|6039 rh|stramproy,Molenweg,24,A,6039 RH,Stramproy,,,doc_00164,"Kennisgeving omgevingsvergunning Natura 2000-activiteit, Molenweg 24A, 6039 RH Stramproy, Z2024-00000990",2025-09-16,Limburg,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-15139.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-15139/1/pdf/prb-2025-15139.pdf,"doc_00164,doc_00455",molenweg|24|a|6039 rh|stramproy
FARM0337,kempkensberg|12||5813 ae|ysselsteyn,Kempkensberg,12,,5813 AE,Ysselsteyn,,,doc_00456,"Aanvraag Omgevingsvergunning gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Kempkensberg 12, 5813 AE Ysselsteyn",2024-06-11,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-8484.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-8484/1/pdf/prb-2024-8484.pdf,doc_00456,kempkensberg|12||5813 ae|ysselsteyn
FARM0338,horsterweg|27||5811 aa|castenray,Horsterweg,27,,5811 AA,Castenray,,,doc_00459,"Aanvraag Omgevingsvergunning intrekken natuurvergunning (LBV/LBV+), Horsterweg 27, 5811 AA Castenray",2024-03-22,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-3925.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-3925/1/pdf/prb-2024-3925.pdf,doc_00459,horsterweg|27||5811 aa|castenray
FARM0339,laagriebroekseweg|30||5809 et|leunen,Laagriebroekseweg,30,,5809 ET,Leunen,,,doc_00176,"Kennisgeving omgevingsvergunning Natura 2000-activiteit, Laagriebroekseweg 30, 5809 ET Leunen, Z2024-00000456",2025-09-10,Limburg,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-14734.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-14734/1/pdf/prb-2025-14734.pdf,"doc_00176,doc_00460",laagriebroekseweg|30||5809 et|leunen
FARM0340,krommedijk|2||6031 pp|nederweert,Krommedijk,2,,6031 PP,Nederweert,,,doc_00461,"Aanvraag Omgevingsvergunning intrekking natuurvergunning (LBV/LBV+), Krommedijk 2, 6031 PP Nederweert",2024-03-06,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-2983.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-2983/1/pdf/prb-2024-2983.pdf,doc_00461,krommedijk|2||6031 pp|nederweert
FARM0341,banendijk|5||6034 sv|nederweert-eind,Banendijk,5,,6034 SV,Nederweert-Eind,,,doc_00462,"Aanvraag Omgevingsvergunning intrekken natuurvergunning (LBV/LBV+), Banendijk 5, 6034 SV Nederweert-Eind",2024-03-04,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-2835.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-2835/1/pdf/prb-2024-2835.pdf,doc_00462,banendijk|5||6034 sv|nederweert-eind
